epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9404075085672225,0.18533651775636992,0.01,0.9451454458997407,0.180123149838429
1,0.9463347408503199,0.16309115361049592,0.01,0.9515749464548361,0.15449728253363945
2,0.9490733149076457,0.15148233707092087,0.01,0.9551046879375027,0.13367323125923963
3,0.951545511245745,0.14276373998591546,0.01,0.9573188816372368,0.128244601808556
4,0.953176583344832,0.13722078613593347,0.01,0.9604317269591197,0.12397098473808335
5,0.9547814111620769,0.13208759438633705,0.01,0.9628126778491276,0.11180251604272234
6,0.9558429850138981,0.1280428758225373,0.01,0.9632851607604713,0.11146529058885946
7,0.9568875017758133,0.1249580440262122,0.01,0.9611080227658906,0.1196195699129587
8,0.9576170881301637,0.12193920249937563,0.01,0.9637576468259907,0.11032638788687116
9,0.9588006972175992,0.11958445152826601,0.01,0.9636650012315634,0.11113917857756411
10,0.9592757150927749,0.11747630553977523,0.01,0.9640448439445941,0.11225071999349483
11,0.9598307784471688,0.11562298959054108,0.01,0.9652121568159061,0.10564628581283313
12,0.9600761608250168,0.11474502621541652,0.01,0.9660274260238915,0.10283434077730129
13,0.961107554618199,0.11239908945224512,0.01,0.9668241640163922,0.09917824795003377
0,0.9612623949739783,0.11135787537390775,0.01,0.9682508823627318,0.10045466314803148
1,0.9616599929811462,0.11008891742009237,0.01,0.9676857564390556,0.09898630905166829
2,0.962068088704993,0.10900120390881937,0.01,0.9675467896708874,0.0997712532737221
3,0.9624263201492391,0.10779236397837132,0.01,0.9677228152365381,0.09572777351323424
4,0.9630837361541997,0.10623785901674951,0.01,0.9672040040081732,0.09976981725403616
5,0.9630155015881767,0.1054173510382176,0.01,0.9678247213054415,0.09808682577271406
6,0.9632923766036061,0.10462939392279952,0.01,0.9665184382489374,0.10016644509115417
7,0.9639406059006158,0.10337735118332313,0.01,0.96827867581532,0.09823177922251314
8,0.9647279281757596,0.10043136398215076,0.0009999999,0.9695571657439305,0.092068118811736
9,0.9652803681045414,0.09906236418559268,0.0009999999,0.9693533490449383,0.0924433324838736
10,0.9654483291711858,0.09873403829767811,0.0009999999,0.9696405456533074,0.09197588812670973
11,0.9655716767448451,0.09829095078367864,0.0009999999,0.9696220166642997,0.0920560407499395
12,0.9657842543003653,0.09757454674866844,0.0009999999,0.9695571650790797,0.09224256812057297
13,0.9656372876071289,0.09774664316430266,0.0009999999,0.9697702474631225,0.09180737098947109
