epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9410973945368151,0.18420720109182748,0.01,0.9479831447551407,0.18556364193722275
1,0.9475668711000287,0.15925652842136667,0.01,0.9533717467190205,0.14201998809352043
2,0.9506839000439034,0.14743326617206928,0.01,0.9568638523866061,0.13143289159010466
3,0.9524896724407151,0.14015835879905253,0.01,0.9592527092827015,0.1277836833205307
4,0.9541731313389543,0.13471006074266262,0.01,0.9617692125613573,0.1171185325965274
5,0.9552515965231522,0.13128883077434975,0.01,0.9629271694187732,0.11290151001407628
6,0.9563524201021211,0.1275064897631067,0.01,0.9636110010304133,0.11343571485488854
7,0.9571744210569487,0.12512985073774915,0.01,0.9639848310149444,0.10621705132957195
8,0.9579661720147166,0.12257828239061362,0.01,0.9641033606715491,0.10733415880106163
9,0.9583331140600895,0.12089138216481554,0.01,0.964851017703747,0.10508207732586645
10,0.959161691710866,0.1183066034666567,0.01,0.9661822133840942,0.10455127557625964
11,0.9599100408907908,0.11638922813111655,0.01,0.9656169115660109,0.1056297621044207
12,0.9603572088608402,0.11488938386752842,0.01,0.9667110407811998,0.10400644232720357
13,0.9609332673941675,0.11347615683694458,0.01,0.9670301653579817,0.10209144091907435
0,0.9608977564679305,0.11220362942053279,0.01,0.9673310511873667,0.10098910838829671
1,0.9613067844716955,0.11166533560268656,0.01,0.9674313471638064,0.09996851838179806
2,0.9618552238259432,0.10955379415894055,0.01,0.9656807357692159,0.10647162660777584
3,0.9622945008521975,0.1087122792983402,0.01,0.9671395796885867,0.09903474560281833
4,0.9622392617038459,0.10811747682674049,0.01,0.9683795945511079,0.09740190873127492
5,0.9630310134079065,0.10582555861318119,0.01,0.9688810727594457,0.09542033953351088
6,0.9632467063767017,0.10565357726212037,0.01,0.9692275452924256,0.09282069910628656
7,0.9634597686284858,0.1045701717097354,0.01,0.9697381429353295,0.09442720698220772
8,0.9637859392223207,0.10391379397721212,0.01,0.9691090147988907,0.09377843358396784
9,0.9638937863213124,0.10322170139121825,0.01,0.9690360735653918,0.0929216959280477
10,0.9644093447990607,0.10197213623467631,0.01,0.9681516505638982,0.09353236383112955
11,0.9654194193811756,0.09851942946021452,0.0009999999,0.9700755009031552,0.0893881283063258
12,0.9658152952683255,0.09734449192231322,0.0009999999,0.9705587437726845,0.0891114386416285
13,0.9658337074800258,0.09753371264323897,0.0009999999,0.9703216808378499,0.08894251926474221
