epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.941141229539782,0.18325738779489975,0.01,0.9495343589131533,0.1662561540841995
1,0.9475128257122498,0.1587293762873281,0.01,0.9556907280239055,0.13397228594171542
2,0.950785970535298,0.14666634165636996,0.01,0.9583317991754069,0.12488639388877502
3,0.953016226782067,0.13874207249534015,0.01,0.9578900878283818,0.12578691110970955
4,0.9548616385210881,0.13229113971810882,0.01,0.9612857525387366,0.11574834098723155
5,0.9559859610976996,0.1284736297439097,0.01,0.9637151704071663,0.10797096300880739
6,0.9571378655170781,0.1250204766714263,0.01,0.9649758943114444,0.10839262209627254
7,0.958033645338495,0.12240547668785465,0.01,0.9654268069354507,0.10516800669412335
8,0.9588296024657563,0.11961294595086515,0.01,0.9647734396484088,0.11156043775823121
9,0.9593142689398917,0.11794971455446053,0.01,0.9646814168344235,0.10654627647912247
10,0.960235004242493,0.11518033947748363,0.01,0.9675801558704666,0.09967376145466306
11,0.9606342965579499,0.1142180886114535,0.01,0.9671200375002826,0.09971635518185228
12,0.9606920883565322,0.1136176981039293,0.01,0.9666875298568128,0.10370070893673576
13,0.9613501332997004,0.11133868272479419,0.01,0.965978947428507,0.10708793400335914
0,0.9604871892564316,0.11433793466410365,0.01,0.9674145135029294,0.1021500462625359
1,0.9611675617146047,0.1127638652677403,0.01,0.9677734057702406,0.10055470063080649
2,0.9612450560344629,0.11169969805193554,0.01,0.966659921833118,0.09951046121869926
3,0.9616771844283817,0.11051445832135358,0.01,0.9683623561322213,0.09702405750106456
4,0.9621460888420934,0.10877813944965518,0.01,0.9680770812529751,0.09455507335221144
5,0.962353615557642,0.10745723994076745,0.01,0.9680494759322994,0.09823928728480832
6,0.9629735694654613,0.10671299328440263,0.01,0.9687948665247845,0.09638141006945458
7,0.9629262848822113,0.10597919948353307,0.01,0.9676813829562554,0.09769890635737252
8,0.9634056977475843,0.10447348270314964,0.01,0.9696414785512911,0.09305413864808303
9,0.9638969318201479,0.1034177896407387,0.01,0.9689513062177568,0.09652923617710682
10,0.9638785434354071,0.10279619192456511,0.01,0.9693838145984137,0.0936868217833968
11,0.9642830889628611,0.10209357193682642,0.01,0.9705249060677733,0.09140202498288537
12,0.9647441126083136,0.10088044409011454,0.01,0.9707181549846312,0.09107210968602597
13,0.9646508573832541,0.10041998218216018,0.01,0.9703316564137283,0.08939454081177681
