epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8673796026267871,0.31645346253467,0.9619742144073914,0.11594541334517515
1,0.959383960825276,0.12361677342493568,0.9645660001553493,0.10771241205294987
2,0.9632729882319031,0.11024076625975644,0.9683329546866366,0.09472334422114757
3,0.965164033656905,0.10417910979464974,0.9692092644284604,0.09197038984695469
4,0.9663563970814282,0.10044896100940318,0.9684325719023977,0.09609987927141421
5,0.9671121397787729,0.09783191452974895,0.970195322913229,0.08796062849957986
6,0.9679456534337826,0.09565628906318668,0.9705684732831733,0.08617832060232646
7,0.968271957453262,0.09432119959526228,0.969047171670983,0.0904523393142061
8,0.9686942101879297,0.09300790706117187,0.9707694011719252,0.08710817269045358
9,0.9690074109710588,0.09183749047726467,0.9712978889108966,0.08447499475308022
10,0.9693802104057676,0.09088975414944132,0.9714768652475908,0.08310356098206069
11,0.9696029597804122,0.08989381734574525,0.9718027385388488,0.08297033983447594
12,0.969941944431297,0.08915010249833676,0.9722164103285087,0.08103074415892633
13,0.970278815786578,0.08839007946219075,0.9715427151696585,0.08416308627890792
14,0.9703257331859882,0.08792748323172088,0.9713924414451472,0.08398319597379973
15,0.9705032552649772,0.08709891258688321,0.9721556253584719,0.08191865533533958
16,0.970799128410153,0.08645351959720093,0.972184330044644,0.08170516758666863
17,0.9710463929122155,0.08591898564087737,0.971780789737081,0.08247102079448064
18,0.9722687667505553,0.0820326214415335,0.9738559059223861,0.076164368913423
19,0.9727599143733628,0.08084595070076449,0.9739048706421153,0.07647798009746555
20,0.9729568808396145,0.08024341673825675,0.9740044902474725,0.07616048091642119
21,0.9730625496604095,0.07981467245034118,0.9741176171129663,0.07597050964606872
22,0.9732109084541972,0.07963532445110384,0.9740416360244087,0.07593906608391864
23,0.9733618032049668,0.07914670326712964,0.9740416353931947,0.07562546772845709
24,0.9733875863503787,0.07904856327389975,0.9740500793244222,0.07565714279823738
25,0.9734767706889452,0.07876095701311657,0.9742543811877449,0.07522818775574217
26,0.9735431301167147,0.0783726476997707,0.974041636294929,0.07561533261265228
27,0.9736120267204208,0.07795404031332402,0.9741311230655878,0.07540182083698607
28,0.9737768702673159,0.07785835137840835,0.9742256777640009,0.07532743087711881
29,0.9737384064227789,0.077690049292034,0.9741800885517911,0.07518688605537528
30,0.9739040944120736,0.07743854158591634,0.9742476275125899,0.07528623918271461
31,0.9738597131728043,0.07708407666331732,0.9741328132314869,0.07507401475691308
32,0.9740059593030391,0.0769825624755258,0.9742121703235176,0.0749752827343755
33,0.9740655559456003,0.07663864298210273,0.9741581400205436,0.07512957111434974
34,0.9740964117498927,0.07673141733270447,0.9743438705283467,0.0747351138873671
35,0.9741124729838386,0.07638933593779379,0.9742054164680157,0.07509263773390998
36,0.9742240592106525,0.07619368061500897,0.9743320505936459,0.07506525137499764
37,0.9743229653365322,0.0760251644030961,0.9743590667821276,0.07464017147697091
38,0.9743166247950971,0.0757419948304406,0.9741935980211769,0.07525079749924737
39,0.9745393746212065,0.07529861058442346,0.9744418009146258,0.07461242188675592
40,0.9744873853642659,0.07549525718008043,0.9741969742951704,0.07497520845118522
41,0.9745402197633768,0.07519376780142942,0.974360753837043,0.07479459415478759
42,0.9745609311415512,0.07497980496095756,0.9743641315988982,0.07457913816223166
43,0.9746340535915478,0.0748522233689171,0.9744130977163156,0.07471890877453263
44,0.9747388759609245,0.07456372154792293,0.9745296019378841,0.07419104485542889
45,0.9747950928474416,0.07440276431331376,0.9744553092117569,0.07450762363474776
46,0.9748170722097502,0.07431161760630661,0.9746207767553662,0.07411979959288587
47,0.9748128447156132,0.07409686789719348,0.9744857011331913,0.074521384021597
48,0.9749362658899043,0.07375782730981575,0.9744586860718778,0.07441611231393469
49,0.9750478522295845,0.07349804248269298,0.9745008973418855,0.0744787996772919
50,0.9750935006403513,0.07366730887573329,0.9744215392128602,0.07459394617989637
51,0.9751353456066134,0.07310583601978901,0.9744569967175396,0.07476539851931373
52,0.9751721181284408,0.0731647118253789,0.9744080310960761,0.07441845086069268
53,0.9752080457451171,0.07281235391455738,0.9744569973938404,0.07441741790419583
54,0.9752955396751906,0.07274321137291366,0.9744350473747311,0.07484652199070907
55,0.975248622433793,0.07255967165177868,0.9744721927458868,0.07436595843617386
56,0.9753919085348404,0.07221022652434966,0.9745144065407509,0.07442043560631742
57,0.9753589405071733,0.07233972971402906,0.9744553090764968,0.07478924912263875
58,0.9754354443723472,0.07219358274628156,0.9742999699941742,0.07522808747864843
59,0.9756214214057504,0.07193491099971225,0.9744840124551539,0.0745074917208657
60,0.9755854941615325,0.07171778245113933,0.9743675094509269,0.0745450730580673
61,0.9756188847715713,0.07160976642904646,0.9745245359488587,0.07419429121485456
62,0.9757194816558294,0.07125939493245856,0.9744806343776916,0.07494908305090738
63,0.9757342754248258,0.07096957585170705,0.9744721932869275,0.07502284867663653
64,0.9758893970151084,0.07081888768842412,0.9743691970017963,0.07489500703281651
65,0.975810779786611,0.07094916448778692,0.974453619812332,0.07486432729748256
66,0.9759029230821361,0.07061507706924543,0.9745008968008448,0.07446734059697832
