epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8696453895507946,0.3114531441916806,0.9616592649802554,0.12061277303881407
1,0.9598117146045393,0.1223678892691573,0.9669950868796001,0.10222023923777558
2,0.9633983488678368,0.10967474153429242,0.9679749287647944,0.0980480172494151
3,0.9654835133701422,0.10315285940762951,0.969085076887378,0.09284993283411062
4,0.9667868991674065,0.09941992158723982,0.9697687665199674,0.08859934615164747
5,0.9675741683455605,0.09680992999416313,0.9701207665623455,0.08882640140064745
6,0.9681147818759351,0.09500984172270675,0.970093689649913,0.08735694897793927
7,0.9686106257429637,0.09349787212915317,0.9712309148204968,0.08475573527414162
8,0.9690954883141459,0.09219269338596961,0.9708839944133802,0.08597271477943393
9,0.9694101425534504,0.09093837475892273,0.9717030667101821,0.08373804089498167
10,0.9696850961181728,0.09010775991228243,0.9721532177075551,0.08280286158719598
11,0.9700377614180097,0.08909506165019837,0.9718621432826409,0.08321378480323885
12,0.9702616092836169,0.0883755660637889,0.9715270668019663,0.08415374862929698
13,0.9716815656835218,0.08398005431139086,0.9737744420382721,0.0776127256647916
14,0.9720857582796038,0.08274343676350539,0.97368136570253,0.07743913909650554
15,0.9723509978548805,0.0821747498084547,0.9736847504239086,0.07725281455752477
16,0.9723649348193109,0.08204942288453441,0.9737169034920288,0.07741747362294868
17,0.9726272174854153,0.08130440380505323,0.9737422882019344,0.0770894438692053
18,0.9727091538195578,0.08101594492708497,0.9739605944386208,0.07635919466315344
19,0.9728848540343084,0.08061360088912743,0.9738692102602162,0.07654540719912077
20,0.9729511628087782,0.08008856319927223,0.9739115173569044,0.07627231968316822
21,0.9731264409076074,0.07984021884709061,0.9739809016823497,0.0762894617180376
22,0.9731986627335129,0.07963661157800098,0.974001208293429,0.07606614593182033
23,0.973229494755744,0.07956811902179341,0.9740452094002146,0.07622410198553572
24,0.9733718284144082,0.07918627478443122,0.974097670751417,0.0760445187392223
25,0.9733621140302299,0.07892798227606061,0.9741518240791998,0.07608113921769218
26,0.9734875536912324,0.07864131008503059,0.9741602863119442,0.07566199662803565
27,0.9736839482664723,0.07847804885177874,0.9741382867301206,0.07592954054768561
28,0.9736725448208703,0.0782199149371575,0.9742229003360363,0.07539442187377095
29,0.9737325192851172,0.0778976285123498,0.974305823049914,0.07527069342862801
30,0.9738343066388746,0.07765551494256494,0.9742533619246581,0.07515538664756398
31,0.9739200442944818,0.07730969736914704,0.974212746397847,0.07568717679154295
32,0.974018875336805,0.07699422304260359,0.9742736701173617,0.07525277555192213
33,0.9739795963834115,0.076971708025956,0.974344747187605,0.07486271897120468
34,0.9741485388524823,0.0766130944624078,0.9738844407156076,0.07565765591639068
35,0.9742055563286102,0.0764807096700992,0.9743193619354282,0.07489511045719793
36,0.9742410339830953,0.0761533084587179,0.9741332091735655,0.07478484676316256
37,0.9743271945102551,0.07608694509693836,0.9741907467256449,0.07538252426671475
38,0.9742980517073409,0.07592284711273413,0.9743312089347406,0.07489384647241318
39,0.974379144012646,0.07552445371447584,0.9742381319663487,0.07525552590352916
40,0.9745708927864609,0.07529387909570108,0.974436131094874,0.07467616170255002
41,0.974731388267979,0.07498047086696581,0.9743210542283337,0.07518077718547296
42,0.9746967545521068,0.07495948824513432,0.9742178248129982,0.07485350962640708
43,0.9748361315835503,0.07451861707023155,0.9741349012857138,0.07516728697303708
44,0.9748585160204907,0.0743119955316623,0.974224595023973,0.07500751410738775
45,0.9748205043960543,0.0741678565032181,0.9741636715304047,0.07515875829653454
46,0.9749434096359824,0.07392080471998075,0.9740485948446215,0.07470144104237941
47,0.9750587126051579,0.07368119804852959,0.9743599781400784,0.07480135093597727
48,0.975098836489635,0.0735597529052955,0.9744327473676593,0.07440162050573776
49,0.9751241773169562,0.07315128843389036,0.9742635156369011,0.07473833116097622
50,0.9752508838783488,0.07282464760994449,0.9742025934538215,0.07486383459185497
51,0.975376745542492,0.0725020342072086,0.9743532074320217,0.0745728901016206
52,0.9754561483578064,0.07220425303838618,0.9744175160084826,0.07457409726654923
53,0.9755706066101818,0.07202245264385485,0.9742719780052133,0.07464169372378696
54,0.9755773636904548,0.07184119114939515,0.9743295170033494,0.07476044507023621
