epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8211529327048497,0.4236734022132375,0.9523888273607043,0.4128919952575811
1,0.9553427675908263,0.1417432643840033,0.9632067899480349,0.11315165074618248
2,0.9620353936697498,0.11633860438102574,0.967549508801026,0.0978975855997579
3,0.9653595112941482,0.10517583324461047,0.968229958311332,0.09419004226867081
4,0.9673181335808653,0.09890733276296294,0.9696364446955983,0.08963232848133874
5,0.9685204464377779,0.0947781352312163,0.9704182002800495,0.08652725989920469
6,0.9693663792628231,0.09154022615261828,0.9716355798825194,0.0834603994893144
7,0.9701670749395183,0.0889995862828624,0.9710328018070169,0.08348556119334319
8,0.97064605680379,0.08728492814398399,0.972251867833188,0.08182118066027197
9,0.9713457159923785,0.08540125302264862,0.9723548639379723,0.08076293321267199
10,0.971823426990798,0.08390672722351596,0.9726250163545768,0.08010600058646498
11,0.9721903791707573,0.08256340170222702,0.9728495844734238,0.0788040399923357
12,0.9725218174132434,0.08116670314250796,0.9729981679418624,0.0780927148026255
13,0.9729593695790478,0.07990969391116365,0.9730775251691532,0.07852201688465481
14,0.9733647898291097,0.07855202758148538,0.9731079156027259,0.07773744160486963
15,0.9738450396467339,0.07726259591819888,0.9737326460418471,0.07648751627140976
16,0.9742077631932317,0.07630339864161656,0.9736313413203033,0.07675430017457247
17,0.9744677559444399,0.07491882458667863,0.9738103165749161,0.07664872242106793
18,0.9748165293624906,0.07372183854494131,0.9736786146567917,0.0760309301745062
19,0.9752781783315269,0.07238986203870312,0.9739352633300239,0.07563224252814965
20,0.9757613865037759,0.07082362393072496,0.9741817775003488,0.07510309292457197
21,0.9762272620968746,0.06944530163327176,0.9738508385356724,0.07605488930297691
22,0.9765768793270443,0.06835978857072239,0.9738778549495876,0.07533998568168927
23,0.9770047079433094,0.06682892382201372,0.974061897951608,0.07563049993203015
24,0.9775170856578783,0.06520992821844464,0.9741395675829427,0.07557148345479807
25,0.9780763902673215,0.0637473791520196,0.9741935962627948,0.07497885934275866
26,0.9785951106159976,0.061924094972059585,0.9739926699971648,0.07633690175892005
27,0.9789227459015268,0.06065976813111003,0.9739842287711404,0.07566424812586152
28,0.9795441944039229,0.05897205793439891,0.9742374986455228,0.07627018099811363
29,0.9800176809457215,0.05723093826972851,0.9742510058154857,0.07650701287406836
30,0.9805829035061778,0.05546850229782814,0.9740872248759248,0.07648927849152445
31,0.9835781205784191,0.04739473054439507,0.975444745728901,0.07286658965096261
32,0.9846066835251721,0.044336651820886995,0.9752590158523121,0.0736838154827277
33,0.9850467715525266,0.04294638804117726,0.9755460543279028,0.07413538842378875
34,0.9854521936539448,0.04190565691555314,0.9754700729237382,0.07457538007697972
35,0.9858047716093786,0.04060776305109771,0.975294472770864,0.0748838551776447
36,0.9862080788973606,0.0398430055430667,0.9753181107466231,0.0754971811421069
37,0.9865467055503166,0.038759941410160426,0.975365389493518,0.07554964415176733
38,0.9866304118750673,0.038528384791094474,0.9753383736206436,0.07548067057096651
39,0.9866337929259646,0.038426690009972925,0.9754548757231362,0.07554097728079548
