epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8221948643826247,0.4199299825824949,0.9536407570947301,0.15074154741384765
1,0.9533425523059825,0.1508251314561174,0.9602408002723347,0.13520280568662918
2,0.9588409579449941,0.1268182101093351,0.965631765036872,0.10383863371204247
3,0.9631675321617242,0.11161944400702437,0.9676559151122064,0.09734468083038475
4,0.9656218758457813,0.10384417822292634,0.9689985822547565,0.09243909254895918
5,0.9672833100626813,0.09853072338268713,0.9700131943731597,0.08872535532396851
6,0.9683495348010616,0.09479082022553181,0.9702719203450463,0.08718002028763294
7,0.9692522771064302,0.09181324056688805,0.971819200389313,0.08336327521864212
8,0.9699332414252753,0.08941583205818182,0.9705729201887593,0.08556342695021268
9,0.9705871700518606,0.08746396809573836,0.9721016019582749,0.08123061357235367
10,0.9709175143342953,0.0860198028103634,0.9722182817531354,0.08113389789606586
11,0.9714075377906117,0.08458960338169251,0.9726951489845912,0.08064650359817527
12,0.9718840435812818,0.08313379040090854,0.9735913886265322,0.07779544142046661
13,0.9722954954593854,0.08192374748174301,0.9736353542768594,0.07726100293185675
14,0.9726858237175938,0.08061071568190555,0.9737926199580684,0.07659307398805112
15,0.973078266158418,0.07943585696069694,0.9730688624309771,0.07820048323747787
16,0.9733283471465562,0.07833772361769223,0.9732514923269099,0.07743332192414638
17,0.9737934474237573,0.07703560679716698,0.9740242867758779,0.07576558727093718
18,0.9741711045737342,0.07587719417510612,0.9735558759082448,0.07639181350329609
19,0.9745736847900244,0.07463118145319884,0.9744893199566639,0.0750960328305761
20,0.9747789877098135,0.07371395268392193,0.9736573371923332,0.07578750420361757
21,0.9754354517221632,0.0720971717310958,0.9725057525165153,0.07983714618691892
22,0.9757011618964334,0.07111127759181217,0.973638734853629,0.07629512555784349
23,0.9761159925366965,0.06963214682052751,0.9742610306450815,0.07491196590955511
24,0.9766731834339428,0.06824202560886662,0.9740800918954792,0.07540805778945937
25,0.9770491511238786,0.06687148586535978,0.9736184442585165,0.07709236235329599
26,0.9774432823704915,0.06529365426224122,0.9735203655380191,0.07765917460236585
27,0.9778703648334737,0.06399311793701587,0.9741156017238444,0.07505211113867434
28,0.9783840456710992,0.06244165102128478,0.9742847050681259,0.07512067869079836
29,0.9811366281664615,0.05473493346077285,0.9756561215176727,0.071698535352268
