epoch,acc,loss,lr,val_acc,val_loss
0,0.9407329339868427,0.1786997862165407,1.0,0.9427922811644242,0.16936683377635153
1,0.9445081485155665,0.167085075934563,1.0,0.9447748646043463,0.21501484223763456
2,0.9458584104181015,0.1633994568463842,1.0,0.9467296566944642,0.1585384073037891
3,0.9465814351610666,0.1601656712009935,1.0,0.9484991596057412,0.16653079334477353
4,0.9472952749918634,0.1564967031604499,1.0,0.9478691791591323,0.15946597284148176
5,0.9480248620951863,0.15340145648502518,1.0,0.9501389608308963,0.15034525595827636
6,0.9489709619811417,0.14992070295622625,1.0,0.9510746654833337,0.15201570867293848
7,0.9495824500264133,0.14887637357489378,1.0,0.9507504119638029,0.16471452041977266
8,0.9497989655202389,0.14583668477276743,1.0,0.9510931949207291,0.15450267750774685
9,0.9505666057884893,0.14223750112905742,1.0,0.9512136330245843,0.15168525981879882
10,0.9511400400315497,0.13959738210916178,1.0,0.953742817635666,0.14518110996592987
11,0.9520559605136697,0.13690209039924084,1.0,0.9544191199981749,0.15222972832842405
12,0.9513775500258022,0.13893397271558688,1.0,0.9553918829378606,0.14355656814830312
13,0.9529521964244315,0.13360306087173826,1.0,0.9537335526000046,0.13801050524960543
14,0.9531017878638369,0.13367391024964043,1.0,0.9562349438976531,0.1296091317705298
15,0.953420653393395,0.1330508112471604,1.0,0.9558828957968339,0.14240537113020857
16,0.9549231297514215,0.12917840442206072,1.0,0.9572818234118351,0.14312930098032983
17,0.9560266942619099,0.12561014092106068,1.0,0.9583472301060124,0.1215246881859621
18,0.9562878228654744,0.1241702477047641,1.0,0.9617657951189231,0.11500120549505014
19,0.9567300369038126,0.12303093307561483,1.0,0.9553640898408902,0.15721014298972144
20,0.9571617521217228,0.12258315727699949,1.0,0.9590791186160769,0.12181185925942296
21,0.9574451884944999,0.12391801006980037,1.0,0.9523716827156324,0.361069458842896
22,0.9572063676951875,0.12349160795324883,1.0,0.957374469470112,0.16485693978505686
23,0.9577916111607798,0.12229743570874448,1.0,0.9498147099398453,0.3148803586857792
24,0.9606824003262108,0.11359664872680163,0.5,0.9612191974111722,0.126553350194187
0,0.956310131048593,0.12558231459546676,1.0,0.9571335923192411,0.13055711398831293
1,0.9562471454164636,0.12720137495978273,1.0,0.9604409880365997,0.1222077163876108
2,0.9570056000761322,0.12410919068513752,1.0,0.96005188228246,0.12602527502213934
3,0.9573966363799359,0.12342826608498214,1.0,0.9593941066670202,0.12414235556365297
4,0.958458211462525,0.12073631725678934,1.0,0.9591439689952885,0.12544017281822967
5,0.9595840843773197,0.11701324893241109,1.0,0.9619696135032347,0.11475441519040541
6,0.9601575177268689,0.11569070405911816,1.0,0.9541319267140598,0.2514908995532495
7,0.9603543485266975,0.11531670341956587,1.0,0.9608208278737643,0.11497691013160537
8,0.9606404095032951,0.11368676052157191,1.0,0.9620437294592653,0.12350828557742709
9,0.9616508064418238,0.11150486507848008,1.0,0.9632666302871457,0.11209043042900961
10,0.962106143120398,0.10987273306607166,1.0,0.963822498797752,0.10601130966894358
11,0.9623948268108646,0.1087006458954251,1.0,0.9608578855889317,0.14574785287819328
12,0.9628121094353803,0.10755926388291116,1.0,0.9638873482183414,0.10622140110002881
13,0.9632621955397671,0.10652286569718361,1.0,0.9614508072999046,0.11223180047230344
14,0.9635102025980847,0.10568371424883649,1.0,0.9649156959604197,0.10324781184143902
15,0.9637188430825308,0.10482726095584899,1.0,0.9658977253582381,0.09970554775533046
16,0.9639130491843698,0.1041084153811534,1.0,0.9662775647934,0.09882731210783452
17,0.9641689293139362,0.10320101425045666,1.0,0.9609875872905153,0.1285064618391904
18,0.9646098309288202,0.10230778658367488,1.0,0.962682973488141,0.13214247508890126
19,0.9648893303728718,0.10196808824254006,1.0,0.9664072660929808,0.09802796483890247
20,0.9653381044830404,0.10085516815951251,1.0,0.9651936285999808,0.10246263320923779
21,0.9650244870573741,0.1009804982172294,1.0,0.9637576464085263,0.11015652385860411
22,0.9654457060740705,0.10021266703650852,1.0,0.9664072650261272,0.09946014999222354
23,0.9652081962024569,0.10023307812994844,1.0,0.9671576841641338,0.09544500430270392
0,0.9652843039404677,0.10018896334488929,1.0,0.9624050428122088,0.13982777857981457
1,0.9655270614276079,0.09977430878436008,1.0,0.9650176041630301,0.10262263087331089
2,0.9657553866410906,0.09921824702041147,1.0,0.9643042469457584,0.1077554782637517
3,0.9657645715510691,0.09892575401947887,1.0,0.9672225359194319,0.09571224469425768
4,0.9659010410773113,0.09861011373914391,1.0,0.9652121578518364,0.10153478637009125
5,0.9659981436376757,0.09817004326873179,1.0,0.9671484186491613,0.09566831037150901
6,0.9662697699294494,0.09735703706099669,1.0,0.9659718385620958,0.09943202913541893
