epoch,acc,loss,lr,val_acc,val_loss
0,0.9416121114608617,0.17664953301152814,0.001,0.9469056793997105,0.1727083463535853
1,0.9460880447722604,0.1626584984828317,0.001,0.9455438104739603,0.1655301958593104
2,0.9462888126212634,0.1607345865865771,0.001,0.9480637311316958,0.15565409134643396
3,0.9468215688305888,0.15804674603047997,0.001,0.9482953401854993,0.1536920728038721
4,0.9481455851548143,0.15299531272460068,0.001,0.9499536728580638,0.14782193679792563
5,0.9494197375082263,0.14853041340634032,0.001,0.9504539523143248,0.14758449053795267
6,0.9502529876861197,0.1444592815942762,0.001,0.9480452038898542,0.14794259413245742
7,0.9510271902753082,0.14111805181101303,0.001,0.952316099737714,0.13944875384003272
8,0.9522475416262521,0.13747627826728315,0.001,0.9528349040083384,0.13265577139364296
9,0.9526648234952253,0.13409693371554504,0.001,0.9549935134004526,0.1285724139128523
10,0.9536922807254085,0.13124615819200505,0.001,0.9544932354130479,0.12917463635462886
11,0.9548404599158503,0.12811846348554937,0.001,0.9579303329556833,0.12244034005587512
12,0.9561106759603006,0.12405383340100343,0.001,0.9565869914727761,0.12284836903040511
13,0.9571512550007182,0.12137501167622294,0.001,0.9587548623289116,0.11982964458941794
14,0.9580422425250809,0.11889094339926123,0.001,0.9599870314703223,0.1155132532448311
15,0.9592415983419281,0.1162171183693885,0.001,0.9616268326181692,0.11109809246779107
16,0.9597481094328395,0.11414896295601894,0.001,0.9619603495962734,0.10896919458215493
17,0.9605446179407088,0.11198731982594537,0.001,0.9604039285897281,0.11510256715553743
18,0.9610275099339429,0.110655302258147,0.001,0.9624791566345323,0.10685582916057837
19,0.9617151054719476,0.10870972862374438,0.001,0.9613766914675672,0.11007012353410361
20,0.9620484056053004,0.10738091138704627,0.001,0.9636094147438514,0.10327357943767704
21,0.9624932433758475,0.10629062445476149,0.001,0.9639336693456974,0.10297740337604369
22,0.9629433295656434,0.10506814477287232,0.001,0.9625810646361415,0.10667970597782642
23,0.9631322868343278,0.10408086957319025,0.001,0.9651843639044756,0.09993636227960562
24,0.9635469444279773,0.10330541945563296,0.001,0.9656475840530198,0.09668456746021288
0,0.9640705139468716,0.10142731159133236,0.001,0.9659625748252126,0.09543131523211179
1,0.9643172081503094,0.10059680770409905,0.001,0.9635445646738727,0.10472037527425125
2,0.9645206005527633,0.10017215700505758,0.001,0.9675745800775313,0.09357614773681965
3,0.9651307764965077,0.09863472546839139,0.001,0.9647396722965512,0.09899608692499759
4,0.9655244375705702,0.09778946231099796,0.001,0.9656846433607366,0.09516184107145602
5,0.9657580097907654,0.09702083094224619,0.001,0.9659811014022035,0.09564754424855867
6,0.9659325340587194,0.09648679397381846,0.001,0.96811191828489,0.09097130949936334
7,0.966268457438106,0.09534849345992838,0.001,0.9670928336921524,0.09146653708703478
8,0.9663839326719693,0.09473061550292396,0.001,0.9667778418376443,0.09542808777202119
9,0.9667356037596879,0.09388388772226648,0.001,0.9682879415622172,0.09103049951884533
10,0.966858950343477,0.09314489825504998,0.001,0.9685844011034638,0.09067144992093322
11,0.9669796733636853,0.09300606130648094,0.001,0.9688345417129082,0.08886465133202834
12,0.9672145578846958,0.09205227524012564,0.001,0.970390962039141,0.08477110378589148
13,0.9675465460282102,0.09165127992533646,0.001,0.9689920346560645,0.0876376892767373
14,0.9676803907579138,0.09090064319900663,0.001,0.9705021343651757,0.08417741417614248
15,0.9679638283789787,0.09009479557454152,0.001,0.9697424522015217,0.08579374305739632
16,0.9679795749485219,0.08986094757483665,0.001,0.9702149378495767,0.08420871838096206
17,0.9682223327882487,0.08885317030254826,0.001,0.9698814192634613,0.08525046351934686
18,0.9683404308827097,0.08854623948142688,0.001,0.9686029314685579,0.0894605809322591
19,0.9684454072742453,0.08856918057941797,0.001,0.969788775756356,0.08546071785433283
20,0.9699767513441059,0.08404249188507287,0.0005,0.9708912397482361,0.08028053085279836
21,0.9703061142925057,0.08272004191162378,0.0005,0.9707708019536139,0.0813918445457435
0,0.9705554343042522,0.082537120117876,0.0005,0.971854738842807,0.08010514822683446
1,0.9707391419842394,0.08194357516402759,0.0005,0.9713081373933379,0.08007443010923
