epoch,acc,loss,lr,val_acc,val_loss
29,0.9572076793477691,0.1313674048355247,0.000125,0.9592644052746695,0.126648061903225
30,0.9574018850291324,0.131086881211894,0.000125,0.9580044476283973,0.13286567465649815
31,0.9574071350952449,0.1307050576691204,0.000125,0.9587826588119823,0.13063940511757915
32,0.9571407565591564,0.13138152157817531,0.000125,0.9575690205304385,0.13508000877696716
33,0.957292972749111,0.1315004524125076,0.000125,0.9589772098568472,0.12930185518453402
34,0.9570764582342057,0.1315809231739159,0.000125,0.9576153439151947,0.1289600461296225
35,0.9577128795000319,0.12938392333688817,6.25e-05,0.9596071897777602,0.125311129655201
36,0.9578900268322514,0.12943053679105426,6.25e-05,0.9588475079542622,0.12767119594353182
37,0.9579766317153566,0.12921614397631845,6.25e-05,0.9595423396768582,0.12687134998433786
38,0.9577378108218751,0.1294021055931255,6.25e-05,0.9594311641038779,0.1254094266126128
39,0.9578112935662493,0.12910175099519966,6.25e-05,0.9595979252523331,0.1282108512041479
40,0.957815230475265,0.12913224257212055,6.25e-05,0.9590420612256041,0.12779840817711233
41,0.958130160357235,0.12779624275015922,3.125e-05,0.9597924771939734,0.12458579574268307
42,0.9580514273014707,0.1280387407174563,3.125e-05,0.9596257210396298,0.12279780978088095
43,0.9579936910280908,0.12837009971847294,3.125e-05,0.9599407104821212,0.12302266095901432
44,0.9579871288954908,0.1282060930960021,3.125e-05,0.9602556995844562,0.1229975244530444
45,0.9579582607741306,0.12830989100782228,3.125e-05,0.9598943865098224,0.1229889949819921
46,0.9582430102930547,0.12806613710017534,3.125e-05,0.960339078627981,0.12322572244357816
47,0.9582574437580605,0.1277610794890701,3.125e-05,0.9600982062702204,0.12393538646313003
48,0.9583388014942945,0.12712117748401183,1.5625e-05,0.9603576072768324,0.12279063806652868
49,0.9582784390249798,0.12725767960151402,1.5625e-05,0.9602742259604458,0.12246958356539099
50,0.958392601949268,0.12738468811678608,1.5625e-05,0.9601074700071035,0.12264101006448191
51,0.9583414244578211,0.1272473750540786,1.5625e-05,0.9605428944456593,0.1220979282982773
52,0.9582771255678559,0.1269461843246891,1.5625e-05,0.9599684993889854,0.12302222687137421
53,0.9581747748444703,0.12725323369523212,1.5625e-05,0.9601259964140163,0.12265810931702996
54,0.9585238208356233,0.12730130635862483,1.5625e-05,0.9602927565729262,0.12214768705587598
55,0.9584214691179874,0.1270362176930444,1.5625e-05,0.9602279058380968,0.12309325878374308
56,0.958346674180107,0.12715040727347715,1.5625e-05,0.9599221789728652,0.12240665300076418
57,0.9584621481678727,0.1264243377412658,7.8125e-06,0.9603298129274688,0.12257930268418774
58,0.9586537300097179,0.1264381090963851,7.8125e-06,0.9603761355236811,0.12235819313737978
59,0.9583204298238056,0.1269774957074683,7.8125e-06,0.959940708611262,0.12324793304953284
60,0.9585723723435632,0.12684220257731388,7.8125e-06,0.9600889405233233,0.1225045285568163
61,0.9585080754201987,0.1264153170788534,7.8125e-06,0.960478043355212,0.12211562075233026
62,0.9585474418035422,0.12650910590035475,3.90625e-06,0.9600796734312629,0.12257278068172328
63,0.9584844555976385,0.12655693774358318,3.90625e-06,0.960005558712164,0.12224033901277065
64,0.9586602913999153,0.12620231586802355,3.90625e-06,0.9602371679824304,0.1223495803203255
65,0.9585828709296635,0.12629841499680192,3.90625e-06,0.9604224576251207,0.12211081451131212
66,0.9586839109662479,0.1260718274926589,3.90625e-06,0.9602279043537788,0.12243105643531538
67,0.9585566269281386,0.12645180699866743,1.953125e-06,0.9602742281869228,0.12230449623286956
68,0.9586471687990987,0.1261661255201588,1.953125e-06,0.9603112856701654,0.1222449340496391
69,0.9587783895009462,0.12627393855785612,1.953125e-06,0.9602093762460849,0.12250219234851238
70,0.9587928242689893,0.12615116955297367,1.953125e-06,0.9601074694040994,0.12256075682845716
71,0.9586497923933391,0.12635317671026108,1.953125e-06,0.9602186399829682,0.1223027580655657
