epoch,acc,loss,lr,val_acc,val_loss
0,0.9418391231077216,0.1775948625271048,0.01,0.9455345452063743,0.1627952997322676
1,0.9464725217532064,0.1613362395194441,0.01,0.9469983218245005,0.19027770535027472
2,0.9473726943058065,0.15844653190966018,0.01,0.948072995966356,0.16396225183313148
3,0.9481416474048469,0.15593563112208436,0.01,0.949240309749905,0.15638043887420386
4,0.949028699737137,0.1528997449416822,0.01,0.9505188033120023,0.16262069605435842
5,0.950015478532819,0.14906917537546843,0.01,0.9492125209512723,0.16413519379384478
6,0.9503067873702207,0.1462223540097623,0.01,0.9515378867760397,0.15448947901198526
7,0.9513578671954769,0.14258966273144497,0.01,0.9526125570988686,0.15906918605864434
8,0.9519837875538255,0.13958492126400282,0.01,0.9518065547200957,0.14751070954688328
9,0.953045363015281,0.1363957310470121,0.01,0.9541504510645736,0.14343672807385177
10,0.954291957614397,0.1323770501586505,0.01,0.9551510079670819,0.17505494666161395
11,0.9552734890179302,0.12906600876881066,0.01,0.9570965351452314,0.1265273300165023
12,0.9561710370280292,0.1261382408219199,0.01,0.9570131550657764,0.12529753787508272
13,0.9569872287932696,0.12331812333214462,0.01,0.9571891805386574,0.12489660021048112
14,0.9578860898816262,0.12120215524086968,0.01,0.9588197140532864,0.12228373504604965
15,0.958128847105969,0.11943653883932531,0.01,0.9586251610293308,0.12154545279946927
16,0.9589463511107053,0.11731877128925576,0.01,0.9608856791806747,0.11371649644408863
17,0.9593820041004827,0.11562134611515495,0.01,0.9611450821973007,0.11241451123229261
18,0.9596628170476477,0.11439352956934014,0.01,0.9617472683718542,0.11060253608048967
19,0.9595355323153152,0.11534488391231491,0.01,0.9601815837830421,0.1138781558079633
20,0.9600223611912851,0.11326030407329632,0.01,0.9592088212298976,0.12418110656483164
21,0.9606167895975157,0.11130114890563565,0.01,0.9614322778006626,0.11121184755353458
22,0.9612033461851652,0.10977787801849898,0.01,0.9633222188312565,0.10703288807054129
23,0.9616403104179984,0.10855697687016826,0.01,0.9626644455505252,0.10852842573873728
24,0.9618450133145353,0.10742848827571545,0.01,0.9628775271614857,0.10631963458545168
25,0.9621861881725705,0.10648967831572441,0.01,0.9634426535335496,0.10539529931607104
26,0.9625654148289865,0.10527553203124147,0.01,0.9642208665261472,0.10350543270237869
27,0.9631217893782565,0.10401205748793756,0.01,0.9644802671771414,0.10209148663607089
28,0.9632503853777344,0.10356559317710796,0.01,0.9645636498232296,0.10023253235951472
29,0.963619115800087,0.10251207947599619,0.01,0.9648230530563187,0.10096071715214218
30,0.9637700200067731,0.10158993052557878,0.01,0.9645173289587217,0.10193549074551475
