epoch,acc,loss,lr,val_acc,val_loss
0,0.9469383565711254,0.16231066047943815,0.001,0.9318602872111299,0.26896726575652297
1,0.9508054266228413,0.14432704317793987,0.001,0.9363164642441597,0.1716264885532562
2,0.9534180280187021,0.13583337831798095,0.001,0.9400129614946289,0.16599853454319574
3,0.9548916372583787,0.13056628882176521,0.001,0.9380396442963764,0.19414894202803823
4,0.9561946560928568,0.12652245990196428,0.001,0.9447748708044663,0.1482093636685772
5,0.9573651440971309,0.1229674072721491,0.001,0.9551324795810784,0.13228054307546133
6,0.9579726957108021,0.1206159768044723,0.001,0.958273113964442,0.12110456278313304
7,0.9588177553630749,0.11856814108113632,0.001,0.9596349830911935,0.11864270237594572
8,0.9593728187284187,0.1169396661005447,0.001,0.957050210415312,0.12218617708186695
9,0.9596943097443585,0.11542863409877126,0.001,0.9472947892821098,0.14260839855469928
10,0.9599265698301769,0.11426205151216952,0.001,0.9612840477130756,0.11256758695523872
11,0.960429143970463,0.11274715010308763,0.001,0.9569390383675869,0.12270851037072456
12,0.961002577856557,0.11138578433875089,0.001,0.9406614671421422,0.17993269897079345
13,0.9611744770323253,0.11058216262427409,0.001,0.9591995548336113,0.11749652797300683
14,0.9613804930093098,0.10966640083675597,0.001,0.9321289492642988,0.22977383089204706
15,0.9618948785336366,0.10830437767126012,0.001,0.961080230689389,0.11270233586179298
16,0.9637529608801871,0.10299298351789136,0.0005,0.9601537894800634,0.11393848624172223
17,0.9642056715117452,0.10137419967285291,0.0005,0.9643227753008387,0.10334624919832604
18,0.9644274343123105,0.10089817307277636,0.0005,0.9631554605122825,0.10389510220552078
19,0.9647108701529228,0.09940422067334038,0.0005,0.9646470263928909,0.1001622500721892
20,0.9651635817020817,0.09886755171812715,0.0005,0.9617194737596425,0.10726726165696032
21,0.9651294644059304,0.09865264722059555,0.0005,0.961988142770552,0.10896894305403285
22,0.96548113437676,0.09767734319509273,0.0005,0.9654900897801618,0.09980571549651533
23,0.9655401843569212,0.09733596404682957,0.0005,0.9664999093681612,0.09641197323799133
24,0.9657015848655601,0.09683311080487066,0.0005,0.9668334300261373,0.09501228674415176
25,0.9655598658798294,0.09658456868731083,0.0005,0.9658791955343017,0.0975708859536589
