epoch,acc,loss,lr,val_acc,val_loss
0,0.9411436555978373,0.18386539645709565,1e-04,0.9452936686585076,0.17544893066165668
1,0.946594557481566,0.16655595811937937,1e-04,0.9495275085538278,0.19250838919295102
2,0.9478778940682531,0.16091686546601042,1e-04,0.9485084230179298,0.17989498253153147
3,0.9482978006089361,0.15666583325458877,1e-04,0.9503613067508208,0.15046981069248475
4,0.9489486551645698,0.15233830619689215,1e-04,0.9490457592925827,0.15103902227683755
5,0.9496060707556245,0.14814257688887977,1e-04,0.9508152635180996,0.2667274151002232
6,0.9505272401431685,0.1440311630098077,1e-04,0.950954229234876,0.1429644640066435
7,0.9514431599135454,0.14023161701104964,1e-04,0.9528071129832286,0.13988634821428553
8,0.9525309782902963,0.13639174505127086,1e-04,0.9533629763296452,0.13756171688920638
9,0.9537933192377679,0.1328367661755515,1e-04,0.9545302919222068,0.13410371597638854
10,0.9552196875008171,0.1285880091642722,1e-04,0.9578840088751529,0.12508351515819127
11,0.9561447933199615,0.12562918271265125,1e-04,0.9510468743809157,0.14472079717888753
12,0.9569649210831864,0.12280301865829878,1e-04,0.9583657609813409,0.12471979730092134
13,0.9578532838810899,0.12017316866329232,1e-04,0.9571706517042662,0.1236650873444269
14,0.9584687090872247,0.11816522310483717,1e-04,0.9608486205532702,0.11746743851946485
15,0.9590434545470611,0.1162579125612257,1e-04,0.9579488615426881,0.11994673162312204
16,0.9595014155447587,0.11510004714160373,1e-04,0.9593848453885386,0.11993760376704805
17,0.9600538536689982,0.11307459588791843,1e-04,0.9524365396969667,0.13441273026004066
18,0.9607585079831923,0.11168678898689928,1e-04,0.9623865129109641,0.11126485305382892
19,0.9612309015239149,0.10999127374013096,1e-04,0.9619974089039903,0.10979542582067534
20,0.9615891335923049,0.10885906072699113,1e-04,0.9539558986745456,0.1501983348594256
21,0.961887004341119,0.10779797356668391,1e-04,0.9622290141542289,0.11705083468235575
22,0.9625050526684586,0.10643198867273544,1e-04,0.9595145462088084,0.15654950214963015
23,0.9626441460692585,0.10581368347515273,1e-04,0.9651473038700613,0.12918799410920817
24,0.9631244136273005,0.1047445583330147,1e-04,0.9636649996390139,0.11318162292164742
0,0.9615786354485802,0.10878960530708498,1e-04,0.9633870706484011,0.10557948941347974
1,0.9620260977309688,0.10784810125032827,1e-04,0.9651658362760928,0.10120755403306234
2,0.962127138107,0.10726720433908456,1e-04,0.9639614626282075,0.10353959113668684
3,0.9628042362414928,0.10547404111808073,1e-04,0.9643320389449519,0.10255032693713556
4,0.9631086677344606,0.10452126229072592,1e-04,0.9644895319499549,0.10233164687874098
5,0.9633816069490033,0.10377506148875598,1e-04,0.9648971656417105,0.10342954675704434
6,0.9639104256426889,0.10260069017820111,1e-04,0.9642116026655709,0.10276402581178724
7,0.9653499141961274,0.09802829329699533,5e-05,0.9673429725389691,0.09621947089405838
8,0.9658275580942296,0.0970721711151508,5e-05,0.9665369674389465,0.09715890915129435
9,0.9654653890774042,0.09691970617429863,5e-05,0.9669631322534168,0.09522577266748777
10,0.9660847495084612,0.09552656816920259,5e-05,0.9671484184790833,0.09578004014205994
11,0.9661871017670217,0.09543393806860939,5e-05,0.9681860316742874,0.09252651797465004
12,0.9664193619470092,0.09517825264127135,5e-05,0.9656475861248803,0.09868099269699958
13,0.9665033438030783,0.09428154285666603,5e-05,0.9677691347868063,0.09269273353767148
14,0.9666804906841624,0.0941012730541992,5e-05,0.9679173660494783,0.09223372529800763
15,0.9672171827688335,0.09318353385913052,5e-05,0.967185476132404,0.09455746995374541
0,0.9668891314423557,0.0932736756498994,5e-05,0.9687048393464738,0.0911716784349366
1,0.9671686312608936,0.09286277652787077,5e-05,0.9683805856877883,0.08948400928777789
