epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9421617906996994,0.1788654462566732,0.01,0.9538318529721235,0.14911530858553185
1,0.9511379778729318,0.14789800150145596,0.01,0.9572827304893166,0.12799106540215505
2,0.9542206695184059,0.13537948162622948,0.01,0.9590771892457179,0.12165997488555205
3,0.9560989184691904,0.12815709646896303,0.01,0.9540159008116551,0.13897854294767087
4,0.957765699809544,0.12324270356172085,0.01,0.9623900376100941,0.11174226953861364
5,0.9592788055177988,0.11928811906668925,0.01,0.9613317655429678,0.12392985986829326
6,0.9597555902328581,0.1169485383393077,0.01,0.9628409493740487,0.11175884361143919
7,0.9604898158591421,0.11402206265414731,0.01,0.9633378756166088,0.10941648907158923
8,0.9612608174021915,0.111524325737553,0.01,0.9607428125547582,0.12458372182704468
9,0.9619267415002535,0.10949252672233971,0.01,0.9654452122845806,0.10435235198549744
10,0.9621329541318769,0.1084802682325833,0.01,0.9658501157438715,0.11135300245981676
11,0.9629958974824508,0.10615191794856536,0.01,0.9638256005361134,0.11200116145698351
12,0.9633991295726411,0.10465413450768406,0.01,0.9670924287394008,0.10067074518210185
13,0.9635317900331544,0.10364452528831235,0.01,0.9617826780441096,0.12169358690615567
14,0.964204280353023,0.10143409085348931,0.01,0.9673408937036484,0.10049492854666262
15,0.9644210008641768,0.10064244145157364,0.01,0.9674881348073007,0.09658533696222478
16,0.9647152162475912,0.10004974354123855,0.01,0.9669359915037187,0.09728624621207982
17,0.9651709879568328,0.09795112144634244,0.01,0.9665955039712149,0.10469176062555297
18,0.965331230803747,0.09765243264649046,0.01,0.968058679251903,0.09504303564978642
19,0.9659012715943901,0.09588073114071101,0.01,0.9678930345499401,0.0974356774591088
20,0.966267726443803,0.0948999207504517,0.01,0.968040271199754,0.09608766560017279
21,0.9665382996956137,0.09424270321054863,0.01,0.9649574863821598,0.10223850954580295
22,0.9664949551326092,0.09399497883422378,0.01,0.964975893973567,0.10402628629574208
23,0.9671661343256586,0.09235423603165843,0.01,0.9660157591864732,0.10070525556111637
24,0.9683626951823575,0.08891739834721049,0.005,0.9696414825136715,0.09294415945108021
25,0.9687672420645124,0.08752053083392215,0.005,0.9704512834733247,0.08669702924118003
26,0.9690903543785879,0.08649598187808584,0.005,0.9689513043747892,0.09064017791618732
27,0.969695858049882,0.08527163030315062,0.005,0.9695862676949268,0.087536862907613
28,0.9698363989893009,0.0846288459218836,0.005,0.971224287249814,0.08711806863749866
0,0.9679056111932665,0.09032459425778681,0.01,0.9637519820883421,0.10122197184541797
1,0.9681643632663834,0.08949843404356937,0.01,0.9679022393132017,0.09381665257534026
2,0.9682431714706881,0.08884211498872008,0.01,0.9676353719178563,0.09488336189705912
3,0.9684349361170448,0.0883318028473007,0.01,0.9671476467833388,0.09793031005646205
4,0.9686437769340551,0.08796113636971467,0.01,0.967221263756736,0.09750843931088371
5,0.9693110143597771,0.0861574358430369,0.01,0.9659789484882133,0.1009982890864372
6,0.9692322069117375,0.08617583868189314,0.01,0.9686384260024768,0.09077554930426723
7,0.9696262444851306,0.08482510678113649,0.01,0.9685832092179001,0.09455282572072303
8,0.969643319892943,0.08421998680172775,0.01,0.9671200415548115,0.09797130426244617
9,0.9699638040347841,0.08371276803938604,0.01,0.9692549812397494,0.0901307620691734
10,0.9702842884265216,0.08319592180810746,0.01,0.9647918451204032,0.10169706584516643
11,0.9704734261523174,0.08238141102479514,0.01,0.9685924147183488,0.0914588565968171
12,0.9708608966862606,0.08113531213398824,0.01,0.9632458520654366,0.10966321218569726
13,0.9709646612069294,0.08096587849159396,0.01,0.9661721969136132,0.09858111544955916
14,0.9710815582676627,0.08049757593880247,0.01,0.9652335575271347,0.10248309774317099
15,0.9728783723610146,0.07553151832757651,0.005,0.9648102480429591,0.10308003707322623
16,0.973473370805186,0.07449579664290681,0.005,0.9693193966443623,0.08927525290429854
17,0.9734956996178978,0.07393968331675053,0.005,0.9691997696154819,0.0935054207573429
18,0.9738332577010549,0.07306861037466605,0.005,0.9684175686933305,0.0897223812342458
19,0.9742942835561166,0.07188407768831762,0.005,0.969963560734665,0.08913262807748515
20,0.9744729142046804,0.07135817453718402,0.005,0.9713623193513791,0.08299049648680168
21,0.974820982076663,0.07044097629736523,0.005,0.9700003765932342,0.08776871710670145
22,0.9748853391807658,0.07001445790374841,0.005,0.9708653914194321,0.08575324249122444
23,0.9754028438333686,0.06901339679870945,0.005,0.9700371826533588,0.09011688399066464
24,0.9751848093895427,0.06931484189716251,0.005,0.9701568121395293,0.08757150856237134
25,0.9753476787536766,0.06883410377925468,0.005,0.9674513228803957,0.10028215754211825
26,0.9765245390181236,0.06547272004394532,0.0025,0.971270295585194,0.08298903678060807
27,0.9767937989050088,0.06516156962386564,0.0025,0.9707549664507942,0.08737225830027029
28,0.9771077162266075,0.06441084231420524,0.0025,0.9691445540595504,0.09053837355918351
