epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8653097651014272,0.32360689223653505,0.9513166541862055,0.1474955270853057
1,0.9503750777384522,0.15455763357293084,0.9543440629602741,0.13612043284409525
2,0.9539179347993026,0.1399870047335529,0.9537767436969659,0.14126243127817104
3,0.956898635195819,0.13008317250890322,0.9558451057562489,0.12797102719297387
4,0.9588784429074869,0.1239389588732235,0.961734454453262,0.11354937102876705
5,0.9600801054466586,0.11968386499431634,0.9587154878069521,0.11935950858510028
6,0.9609131964854367,0.11677861493944987,0.9579995811977473,0.12345984044418573
7,0.9615784860248706,0.11442692005325054,0.9626783031107979,0.11116671430597957
8,0.9622091164735203,0.11237775882936364,0.9636424120724111,0.10821130172646803
9,0.9625311943306839,0.11125603812215704,0.9645997691623381,0.1041971692637894
10,0.9630312181133096,0.10985134009259868,0.9594195744814562,0.11931792155201244
11,0.9633583682681819,0.1088876329472437,0.965246451333864,0.10435627089494927
12,0.9635992919127838,0.1076789078488029,0.9665263023751587,0.09929801880715924
13,0.9639940707888077,0.10693076382380749,0.9666900829089391,0.09675271987757235
14,0.9640633892864017,0.10629055130704067,0.9649509691975662,0.10263636366445882
15,0.9643309416249042,0.10546126307930555,0.9666799514268422,0.09906672965876093
16,0.9645583410196245,0.10485328439763494,0.9677200422885739,0.09512110106342679
17,0.9649040880606856,0.10413102951070798,0.9675241819668826,0.0969867420688542
18,0.9650913330895096,0.10344122792087118,0.9670395928233546,0.0969294273490354
19,0.9652608258777035,0.10299614773168413,0.9670784282251493,0.09767944612730514
20,0.9655499350074295,0.10229502090240063,0.9667525544830241,0.09746398940068104
21,0.9655731827940505,0.10191570079108234,0.9684528330631227,0.09320537274373687
22,0.9658179109779593,0.10147716527244986,0.9678686262529664,0.09432824004621847
23,0.9658631365354755,0.101095828699797,0.9675663918842887,0.09551356023856623
24,0.9659282283289959,0.1008641741678889,0.9683819173774633,0.09253662501978892
25,0.9661991626244335,0.10011012390851297,0.9674194963724999,0.09559274066955348
26,0.9663272333447623,0.10003044363340517,0.967525869021798,0.09469795072910554
0,0.9682085571404637,0.0929014065074178,0.9699623167695148,0.08790889468449824
1,0.9685204909778278,0.0918213031132143,0.9701649316230088,0.08727448448431699
2,0.9688036818437517,0.09141462835395253,0.970251042750888,0.08686174751990637
3,0.968855248563467,0.09100985118674523,0.9703776768765182,0.08662956609121565
4,0.9690167105484586,0.09069022650625348,0.9704333972552179,0.08672342800821281
5,0.9690162873566094,0.09066231015563869,0.9704063803904356,0.08649451831713567
6,0.9690640497401771,0.09038506743978357,0.9702915658838991,0.08639043239586382
