epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.864767474503798,0.3249013834541053,0.9508084297270349,0.15105673487603935
1,0.9497338794912494,0.15646613512277785,0.9552051781165257,0.13751507075658453
2,0.9538896157420556,0.14028174688736614,0.9570371570818003,0.12710252994848992
3,0.956759152245824,0.13058910321792042,0.9606200690168476,0.11725313356780248
4,0.9583205119427171,0.12451447372103794,0.9620451300028774,0.11367096814204362
5,0.9598514385869886,0.12023630134071439,0.9620468185456545,0.11242836211073957
6,0.9607470860717829,0.11721023973631285,0.9639969886521529,0.10901831831563258
7,0.9616042698249065,0.11451641721603342,0.9640898543118348,0.10903378901791826
8,0.962163890532259,0.11269833105694749,0.9644933973696878,0.10645018995608486
9,0.9624952668381604,0.11138592768214323,0.9637217711933442,0.10910124155310928
10,0.9629817648584972,0.10980235874128035,0.9637960624316095,0.10694874819430118
11,0.9633406157453862,0.10892015665732896,0.9661683495665101,0.10236593934111353
12,0.9636314166267134,0.10773607084266255,0.9661666591300907,0.10166901417651443
13,0.9638583920620942,0.10709096264052495,0.963681247293859,0.10485516497287646
14,0.9642497887893103,0.10588204451406166,0.9664790257022529,0.0992145332481019
15,0.9644780324006978,0.10541403969889833,0.9661700369370326,0.09940743377592849
16,0.9646268143299018,0.10471431223848082,0.9662831632614857,0.09744308438608577
17,0.9648575946093283,0.10399873184434867,0.9671577870304754,0.09717600218072511
18,0.9650672408943487,0.10333654437410947,0.9671037548338591,0.09800882756416988
19,0.9653314123707183,0.10292750719318876,0.9672726011312315,0.09510636303303327
20,0.9656416543661882,0.10217677892986922,0.9670446589476402,0.09760517918937325
21,0.9655744502251402,0.10190661648410758,0.9664283709067981,0.09835276136713021
22,0.9657206949219742,0.1013735517269733,0.9686571384432096,0.09303919852354793
23,0.9660398146009562,0.10079826359845002,0.9687989686422738,0.0915273700075706
24,0.9660596800017506,0.1004632573466853,0.9682113842956959,0.09299738803785436
25,0.9661725345964437,0.10009808123924362,0.9683008734559508,0.09417166161025436
26,0.9663335725543761,0.1000350625609566,0.9680509800809955,0.09266283826369921
0,0.9681307842866463,0.09324047828184522,0.9699825790123211,0.08749177713657245
1,0.9685488097641961,0.09224095929655991,0.9700163482447435,0.0873772178575081
2,0.9685991079805927,0.09185989301519804,0.9701075241893936,0.08716320302393767
3,0.9687664865025335,0.09157600777801793,0.9702155865086369,0.08687964711569351
4,0.9688176304028581,0.09140074755760152,0.9703388432331056,0.08667797386313757
5,0.9688903310379732,0.09116781350098942,0.9700737559939657,0.08681083575409587
6,0.9689989576983511,0.09088218644052558,0.9704266428586755,0.0862235540493128
7,0.9690522146798336,0.09074428214948527,0.9703591047996111,0.08646240038445019
8,0.9690260089069035,0.09069969066727503,0.9705060011229609,0.08621601982157728
