epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8657445221941992,0.32335677945399577,0.9521231540592445,0.148036299876366
1,0.9507982464251703,0.15217617364034636,0.9567668262623403,0.13253978422085294
2,0.9555087662126619,0.13497301755700342,0.9571915935439717,0.13242081379612528
3,0.9586738918565193,0.12448612303951492,0.9623903394016557,0.11477225408285653
4,0.9605694182210073,0.1186048448748372,0.9594118908736813,0.11450100607938438
5,0.9617870668588997,0.11387731356646728,0.9641131023008593,0.10758283166631412
6,0.9628007181658425,0.11087270408178007,0.9655634028790483,0.10242815456657449
7,0.9635111178332268,0.10852414208306607,0.9625223399202782,0.10984109523137742
8,0.9640103402855043,0.10666728645224784,0.9645649447325416,0.10256684392442117
9,0.9645826310060334,0.10511773003436195,0.9634327967118096,0.10397121843326218
10,0.9650020292375938,0.10369386217550726,0.9621060331993884,0.10766649075061467
11,0.9655004074918626,0.10245045419842315,0.9631501826668798,0.10645391557639616
12,0.9665085672542749,0.09876691583075271,0.9698229209774818,0.08827552826364805
13,0.9670453801285916,0.09788133055958527,0.9698161513087784,0.08808060684061303
14,0.9673139973417587,0.09714305163515324,0.9700886116414652,0.08731418612771093
15,0.9673773508198213,0.09682825336139385,0.970003997628846,0.08767408675389185
16,0.9674453500429188,0.09679603665545512,0.9704270714878404,0.08629698388227647
17,0.9675771236081335,0.09642936703568375,0.9703712252796917,0.0866644476654066
18,0.9677726747071619,0.09596400824547265,0.9704406105541117,0.08653498380540266
19,0.9677321286052606,0.09589864237898346,0.9707486084955402,0.08607059631459951
20,0.9677312837531235,0.09583501569651835,0.9706944554840823,0.08579086283556524
21,0.9679137406646924,0.09541468896331264,0.9705675323412579,0.08584046589494475
22,0.9678208231587622,0.0953540740515279,0.9709787620930531,0.08516925199407804
23,0.9680733910121214,0.09492261966191719,0.9707198403747449,0.08586818709336871
24,0.9681443460955299,0.09468562914412769,0.9708738391195129,0.08545558662962245
25,0.9680738133084921,0.094909117945321,0.9710464541255931,0.08490560469842481
26,0.9681840471084544,0.09433876465840393,0.970978762409378,0.08530454008986184
27,0.9682195254621804,0.09445511579386671,0.9709652238853779,0.08504452732892268
28,0.9682799220423487,0.0942631655935702,0.9710752222463884,0.08480514192966415
0,0.9706530697322271,0.08573915037403361,0.9716003053286006,0.08302974409235808
1,0.9706839080293642,0.08549464990742318,0.9715054639373455,0.0827667786879677
2,0.970702494706826,0.08532686262087646,0.9715240913385325,0.08284524572117195
3,0.9707536087353784,0.085106428955131,0.9720050711552182,0.08195199742234893
4,0.9708321821409857,0.08491704274704968,0.9719119238383129,0.08185776859544477
5,0.9710066474404505,0.08470230334685844,0.9716375620303639,0.08271738573660076
6,0.9710100256611596,0.08438124389364401,0.9720304746729108,0.08187178205783523
7,0.9710472019940593,0.08420803355170099,0.9718340181255196,0.08161147241233332
8,0.9710700125021072,0.08411835343418339,0.9719441020253576,0.08159517142384656
9,0.9712208222476575,0.08392846027641564,0.9720846700378905,0.08132832377515903
10,0.971236874171047,0.08379232254158495,0.9720795888097586,0.08123397649080692
0,0.9700325141117304,0.08746090286145555,0.9694308240605414,0.08996659290605141
1,0.9700658852678641,0.08705327096821727,0.9692987239776866,0.09058964541337378
0,0.9713196715200426,0.08368348890885903,0.9721541076401116,0.080987955730448
1,0.9712503926488687,0.08367553190874566,0.9721320899194941,0.0813363160491442
2,0.9713086887663914,0.08334601549946341,0.9723014489652897,0.08083367368067884
3,0.9712901008706667,0.08335193984610939,0.9720507993140965,0.08116105139504254
4,0.9713340345474015,0.08327936552278839,0.9723488691182346,0.08033371573718256
5,0.9714320388641617,0.08294763677329794,0.9723539482660829,0.08042104458591826
6,0.9715701747265483,0.08293905920637412,0.9723624168288907,0.08034083979806336
7,0.9715490534529372,0.08282818943882513,0.9724725011809643,0.08013866152699149
8,0.9715934090998749,0.0825321990883797,0.9725656479551869,0.07992223939647805
9,0.9716571975079203,0.08237742567484257,0.972453870975917,0.0799426910367106
10,0.9716821200553438,0.08234072980145944,0.9722320115439628,0.0806740773658018
11,0.9717201387494193,0.08212302036634185,0.9725876635955208,0.07973982455358701
12,0.971828704436199,0.08216922865428995,0.9724657258784826,0.07983392764205094
13,0.9717674520230491,0.08202742036914257,0.9724454006946142,0.08042576520707972
14,0.9717450640717751,0.08186011420200487,0.9727079076904447,0.07963277995360278
15,0.9718751724609185,0.08167351118622405,0.97263677800371,0.0795883329497574
16,0.9719545900776565,0.08158417622065968,0.9726316980418378,0.07957568217481575
17,0.9719567032676136,0.0816333720617047,0.9727316195758594,0.07972094882986253
18,0.9719457189572931,0.08136087275454937,0.9729094439283669,0.07918921468019123
19,0.9720259815070956,0.08132123566436371,0.9728958962177109,0.07918431080188122
20,0.972032318685562,0.08113148364179924,0.9728146030797944,0.07920078292195099
