epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9347883773429511,0.19760851048837158,1e-04,0.9504449432955916,0.1575036004912284
1,0.9482534077764107,0.15785394227048175,1e-04,0.9518217283729269,0.1506223961547348
2,0.9515913899378143,0.14369455990848828,1e-04,0.9539279325719935,0.14212017257374282
3,0.9540034701845699,0.1348702566632687,1e-04,0.9571829735700166,0.129003202090435
4,0.9557224387140086,0.12891460255493536,1e-04,0.9555964849419456,0.13266271896011708
5,0.9570849867798614,0.12405017300043684,1e-04,0.9545023492595691,0.13374507158256654
6,0.9581397803903965,0.12020520166487264,1e-04,0.9559429568053813,0.12871679670505753
7,0.9592208756748165,0.11702793160210963,1e-04,0.9576297478922965,0.12377253062557073
8,0.9599271385671025,0.11475379767256137,1e-04,0.9602465462039435,0.11690069973194876
9,0.9609188009616618,0.11221507342727424,1e-04,0.9610215547378799,0.11599168507061292
10,0.9615579885862257,0.11007197987301269,1e-04,0.9616142097315619,0.11311532710891674
11,0.9617092359595,0.10879355742800326,1e-04,0.9617600930659236,0.11198115115426528
12,0.9623957718171549,0.10677958116678875,1e-04,0.9631642310753872,0.1043984746678861
13,0.962691691068408,0.10598845227529409,1e-04,0.9634833522283638,0.10518010761821821
14,0.9630980893165625,0.10417302733345862,1e-04,0.9633374704917779,0.10736802326672718
15,0.9635781372061005,0.10314491685391394,1e-04,0.9639665910197607,0.1040437125622511
16,0.96388194780283,0.10195399731743338,1e-04,0.9646595446071912,0.10459432231853408
17,0.9644159209352899,0.10059773406036825,1e-04,0.9633283513006824,0.10847977621117995
18,0.9647289389493693,0.0997343275688494,1e-04,0.9628268727880064,0.10829447646180007
19,0.9648959696940396,0.09867843689674437,1e-04,0.964066891561274,0.10245137096196984
20,0.9653128867956228,0.09728628476226643,1e-04,0.9650971965428241,0.0995043291728625
21,0.965594341480102,0.09675061548832832,1e-04,0.9624712776249089,0.1091508474985586
22,0.9656903510110371,0.09587749186892949,1e-04,0.9650607278281887,0.0998773445561433
23,0.9660730744325704,0.09524754402228557,1e-04,0.9604562556131901,0.11172025836766421
24,0.9662927138149091,0.0940167217985786,1e-04,0.9628724610285093,0.10863731095445135
25,0.9666280892140693,0.09332371076328543,1e-04,0.9667839857428422,0.09474200461290916
26,0.9668950765968313,0.0920411155341168,1e-04,0.9643404216129682,0.10107693357646602
27,0.9670397473926857,0.09152019412241859,1e-04,0.9647963138024722,0.10233965630597656
28,0.9673724937057039,0.09094659254144204,1e-04,0.9663280998987904,0.09640984733645819
29,0.9678617487755341,0.08947462290305938,1e-04,0.9622068668860454,0.11311109817306515
30,0.9679104105035939,0.08924421640752626,1e-04,0.965051609900097,0.09947825831883958
31,0.969375545277031,0.08513582974557081,5e-05,0.9676410562839318,0.09287032471693442
32,0.9697319660479139,0.08383460370293859,5e-05,0.9676684055183504,0.09310767269686895
33,0.969985799768796,0.08326223315322977,5e-05,0.967969292291184,0.09049875421588872
34,0.9702146447005576,0.08250470469612989,5e-05,0.9678781179253289,0.0921222853427004
35,0.9703303817160944,0.08235078800330393,5e-05,0.9681516498791372,0.0915503623665429
36,0.9708248976404728,0.08102203244674362,5e-05,0.9672125192025745,0.09456839522963614
37,0.9708880274384923,0.08000348664366108,5e-05,0.9683613617839575,0.09044146255126619
38,0.9711050363628273,0.07976694420718111,5e-05,0.966027208941306,0.09621402306659568
39,0.9708393644241751,0.07961986950228082,5e-05,0.9675498786312237,0.09145784589947259
40,0.9712931089870093,0.07871062770675195,5e-05,0.9678598841842961,0.09244909761951442
41,0.9717902557183927,0.07769719473297393,5e-05,0.9665651589533124,0.09588419457525205
42,0.971824450276434,0.07760673232597445,5e-05,0.9683157687196934,0.09105406760720534
43,0.9729002852594407,0.07467705345388671,2.5e-05,0.9684525353585332,0.08931255038900889
44,0.9729134378172464,0.07391436092982172,2.5e-05,0.9688810731246515,0.08732991397974288
