epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.9337349486709293,0.19899556824447662,1e-04,0.9455345496747899,0.16718429907982452
1,0.9482387529786216,0.15681267960467424,1e-04,0.9517046480172648,0.15081432807306372
2,0.9516977270546433,0.14275109365833766,1e-04,0.955030570064228,0.13832678627681794
3,0.9541279326333364,0.13375595294873413,1e-04,0.9561793612289676,0.13277371587611048
4,0.9556238466769946,0.1288301369994709,1e-04,0.9562720032672165,0.12975086568046637
5,0.9567562801497949,0.12410997574862942,1e-04,0.9566981658088248,0.1302072702408146
6,0.95804617807412,0.12036215981751408,1e-04,0.9567537543065507,0.13074709035929694
7,0.9590316459442931,0.11695884604446508,1e-04,0.9600240935302121,0.12258909620663536
8,0.959889827317011,0.11447820498502968,1e-04,0.9578469555047081,0.12430733333495186
9,0.9606535317843748,0.11205345012703899,1e-04,0.9592366146515625,0.12223884673395355
10,0.9614474157387931,0.11013347497171924,1e-04,0.9620529948196214,0.11289708054831056
11,0.9619513028522179,0.10833217213198251,1e-04,0.9615897768975541,0.11533561614855409
12,0.9622924754961848,0.10691153554635714,1e-04,0.960672600677505,0.1162788815187573
13,0.962780615367743,0.10521272030147215,1e-04,0.9632666320343116,0.10956445420414557
14,0.9631664038063624,0.10389214426921826,1e-04,0.9629701724002951,0.1095911516753616
15,0.9637450870139762,0.10275079971478093,1e-04,0.9627756200721137,0.10797834113414186
16,0.9642017347713578,0.10133027258647086,1e-04,0.9619881455845716,0.11167066017245504
17,0.9643263943698951,0.10017054145874098,1e-04,0.9633314839133029,0.10749045355117429
18,0.9645940831263191,0.09915651315918667,1e-04,0.9624606265786712,0.10928084574320901
19,0.9650284238328011,0.09812466264160874,1e-04,0.9629516404117282,0.10792535900219251
20,0.9653735335456523,0.09722904504061612,1e-04,0.9642486577986434,0.10430925364199006
21,0.9655861113179802,0.09633831212972348,1e-04,0.9660181642506374,0.09928348754205284
22,0.9658393671941227,0.09538072310301858,1e-04,0.9625718001570992,0.1071005590830177
23,0.9659837108252834,0.09479462239443304,1e-04,0.9656568479599811,0.09859245746902609
24,0.9663813064979343,0.0932427824012204,1e-04,0.9631184045597427,0.10827421757806908
25,0.9668760102365554,0.09257848258100311,1e-04,0.9637761770673917,0.1049964940134344
26,0.9669166879768335,0.092204526839295,1e-04,0.966305357380136,0.09825168738453305
27,0.9671502599758409,0.09101302406634311,1e-04,0.9654437690084238,0.09937046919931233
28,0.9676397122577133,0.09015169356476968,1e-04,0.9648786405644992,0.10240362946779966
29,0.9677381286584478,0.08969079538652565,1e-04,0.965999632493995,0.09777488893842573
30,0.9681094818472289,0.08835328070059291,1e-04,0.964313508657166,0.10558574270800085
31,0.9682446404107327,0.08807394952901416,1e-04,0.9635908841468326,0.10383275779188839
32,0.9684021051557146,0.08785543788730754,1e-04,0.9657124366123234,0.09854041670199035
33,0.9687144090191379,0.08679534793316182,1e-04,0.9649527564122983,0.10265315466701752
34,0.9688692492303786,0.08605947380452755,1e-04,0.9658514003345474,0.09715226689587926
35,0.9691972999787022,0.08506721534757736,1e-04,0.9659069864202566,0.09814542327293627
36,0.9694794257982668,0.08433881701604745,1e-04,0.9661385977623836,0.09929646691923476
37,0.9696591972897413,0.08364507659328593,1e-04,0.9668056343006871,0.09620241460362607
38,0.9697969789131307,0.08311050671603804,1e-04,0.9665740252159604,0.09760876834276586
39,0.9697116857723963,0.0825862163065918,1e-04,0.9651287784681555,0.10385181106211455
40,0.9700358011184093,0.08196190831115219,1e-04,0.9666666685529874,0.09685722829148309
41,0.9703362948657895,0.08097441046231026,1e-04,0.9666574056046482,0.09932217959184127
42,0.9705383754711233,0.08054109145635177,1e-04,0.9662312412694889,0.09997970849352897
43,0.9725014339924016,0.0753107653555681,5e-05,0.9694645213245882,0.09011375137572158
44,0.9730092570731513,0.07422309015523144,5e-05,0.9681582388092417,0.09463022516511294
45,0.9731129231633221,0.0734573501389886,5e-05,0.9682508838006649,0.09351708260684935
46,0.9735275790115586,0.07267858249472675,5e-05,0.969297762356225,0.08993553602935121
47,0.9735407018248031,0.07213718425904767,5e-05,0.968686308486607,0.09293566329160707
48,0.9740025972612206,0.07104929524235036,5e-05,0.9696220173600737,0.08957184568414737
49,0.9742742239734702,0.07014440454204011,5e-05,0.9679451601205323,0.09503866802857544
50,0.9744264408291782,0.07000089127845643,5e-05,0.9691124745534706,0.09302710776160508
51,0.9744054446534178,0.0692075465799635,5e-05,0.9686399869572483,0.09590991210148957
52,0.9749053948731567,0.06832970614804183,5e-05,0.9687141005631087,0.09441008446049598
53,0.9746377050830628,0.06828712590774336,5e-05,0.9689271868898711,0.09362874816325234
54,0.976176923054174,0.06453582922261358,2.5e-05,0.9698906866492928,0.08903033128431026
55,0.9766834349422375,0.06330916049873145,2.5e-05,0.9695664294035055,0.09132722372481486
56,0.9766151988716993,0.06313678116032259,2.5e-05,0.9702149369064162,0.08981533510907615
57,0.9773946501166543,0.061564837733894304,2.5e-05,0.9705762533053041,0.08923869700244738
58,0.9774366407402819,0.06142255002717257,2.5e-05,0.970066710715164,0.09164276955849775
59,0.9774943784831374,0.06092726797654951,2.5e-05,0.9692421763787473,0.09422964237427434
60,0.9782554564895788,0.05883660507148713,1.25e-05,0.9703909627194535,0.0899727385853515
