epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.65965336765747,0.8610771839552195,1e-04,0.7829905494950934,0.8563610510294231
1,0.8256879890039954,0.8232816259007865,1e-04,0.8465165822577074,0.8179263559606134
2,0.8630740241277848,0.8057876751924562,1e-04,0.8558087838917545,0.8135972122583254
3,0.8719707728768138,0.7937525327267766,1e-04,0.8629609022004441,0.7954473901970068
4,0.8747500236845474,0.788996743317998,1e-04,0.861997403152258,0.7902705757534457
5,0.8781499456714584,0.7854516386228046,1e-04,0.883722434247978,0.7933479368145518
6,0.8825510809549171,0.779467222641702,1e-04,0.8905595645211859,0.7862729405614652
7,0.8884940595272405,0.7747055232277404,1e-04,0.8934593291598072,0.7725495870939024
8,0.8882119342945901,0.7745083704331832,1e-04,0.8954789666041016,0.7750164019303872
9,0.8888431047037215,0.7720700708866802,1e-04,0.8977394852038333,0.7767927573039528
10,0.8899178012351984,0.7709296679791974,1e-04,0.9009727600792812,0.7768665404944414
11,0.888647586211278,0.7669866646190681,1e-04,0.8972021453730018,0.7665748603612996
12,0.8908389690941374,0.7661183192911543,1e-04,0.9065591976491084,0.7571287676054216
13,0.8938360449896985,0.7654241835597541,1e-04,0.902408742951048,0.7629164328061807
14,0.8948976180794072,0.761031500776435,1e-04,0.8896238627446146,0.7699656909387245
15,0.8952217339159754,0.7616764855064214,1e-04,0.9050027765343316,0.7510084763884389
16,0.8944317864172472,0.7596446583797235,1e-04,0.9001019097333134,0.7729817530833639
17,0.8956757567257098,0.7609433596321735,1e-04,0.9127478189196259,0.7547536571047495
18,0.8961757070812273,0.7555194658728872,1e-04,0.9086714822494566,0.7517900128308901
19,0.8973055158122385,0.7567137452976768,1e-04,0.9169538595178557,0.7598294575699882
20,0.8990008847887004,0.7579783089616348,1e-04,0.9063831733976975,0.7552310979319917
21,0.8997042265765115,0.7503730423564261,5e-05,0.9176394251379367,0.7411252338907908
22,0.9023509452882335,0.748255376453661,5e-05,0.9143135067244603,0.7394848810714197
23,0.904100113094705,0.7452665097319187,5e-05,0.9212062261138599,0.7369350294194796
24,0.9051721847332842,0.7462387885507578,5e-05,0.9205021277321297,0.741320398020837
25,0.906514570446041,0.7433051916588219,5e-05,0.920502128288749,0.7394161232096057
26,0.9080682211572753,0.7429239240957445,5e-05,0.9221882495434831,0.737346506397084
27,0.907395060345704,0.7428431728784354,5e-05,0.9194923098758346,0.736497438742493
28,0.9093673061005281,0.742292163469888,5e-05,0.9269779457347093,0.7354527781754926
29,0.908867353561602,0.7430759858133756,5e-05,0.927607929072646,0.7320788720238534
30,0.9104669325741619,0.7400122213057927,5e-05,0.92693162344773,0.736081647037996
31,0.9091822831566847,0.7410734235204527,5e-05,0.9241986253536784,0.7383594978798843
32,0.9079317515434339,0.7407203993085296,5e-05,0.9256438719004818,0.7358415133294428
33,0.9091219232846844,0.7388356973725719,5e-05,0.9268667743209117,0.7300634206810196
34,0.9114707692766117,0.7383742634325132,5e-05,0.9210209345693873,0.7303103773819642
35,0.9108697789370692,0.7381838015785215,5e-05,0.9292477243141442,0.7379292593391953
