epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.6735647399317933,0.8622140252671036,1e-04,0.8084432082534078,0.8647639381474462
1,0.8298107912603011,0.8215241870040635,1e-04,0.8571156873906118,0.8275669756332227
2,0.8672549693642799,0.805312393355672,1e-04,0.8723286726411893,0.805022986617098
3,0.8744167840013248,0.795332243012946,1e-04,0.8892712206192481,0.7914622714988601
4,0.8767114614920081,0.7885300606199156,1e-04,0.8814292930928012,0.8015628521147413
5,0.8828740445114244,0.7822019162342563,1e-04,0.9010160064842347,0.7741813114400325
6,0.8856031706255117,0.7781273982265431,1e-04,0.8931650180845667,0.7784328764157169
7,0.8864246722661229,0.7754812757724929,1e-04,0.8990872218207462,0.7660703239527967
8,0.8874199531908691,0.7724079591480548,1e-04,0.8943059970350826,0.7738513484687882
9,0.8910298246052089,0.7698840856270888,1e-04,0.898507678726382,0.7710148585737356
10,0.8911970195535431,0.7683870091054406,1e-04,0.8927575315955203,0.7639608290084235
11,0.8928584543802998,0.7642175751919241,1e-04,0.9044298736367216,0.7602229502815262
12,0.8943645445093297,0.7649859900813438,1e-04,0.8972218162389605,0.7731449206267119
13,0.8985944897402215,0.7608713240301458,1e-04,0.9156222760556436,0.7642437342939705
14,0.8984694212138987,0.7601487372906571,1e-04,0.918737315261098,0.7529253930639301
15,0.8994554889761076,0.7589454681111872,1e-04,0.9015955475232664,0.7572510070781437
16,0.9008602050510137,0.7571111326195152,1e-04,0.9194798577146163,0.7459241240068092
17,0.901588234075998,0.7577796313517285,1e-04,0.9077079062771362,0.766247002275672
18,0.9009260306207876,0.7580887575446241,1e-04,0.9096095281488755,0.7465342352162994
19,0.9002190653956489,0.7571851117039318,1e-04,0.9133765563278121,0.7439157513043944
20,0.899475235673257,0.75644236762627,1e-04,0.9142005922344587,0.7578544711002714
21,0.8994146756843211,0.7544270500044175,1e-04,0.9101437948054765,0.7643323839315295
22,0.8993462169813708,0.7520917469475762,1e-04,0.9219429125408614,0.7491514750474848
23,0.9001176922203903,0.7508055057999519,1e-04,0.9103882871341512,0.7534420382662187
24,0.9033365595906718,0.7508843798828632,1e-04,0.9138564872451534,0.7550949869001129
25,0.9051112156109766,0.7448398397932781,5e-05,0.9182392737202906,0.7348922192445875
26,0.9070043575971115,0.7414829840494166,5e-05,0.9178951703027103,0.7416640638579703
27,0.9083037524756271,0.74062725318916,5e-05,0.9212003728680872,0.7300361868817714
28,0.9082194952372779,0.7382907651230777,5e-05,0.9254292224290163,0.7351621856070435
29,0.9091357874750775,0.7410213891048764,5e-05,0.9198420707884474,0.7341383095928912
30,0.9086170815605922,0.7365125229983722,5e-05,0.9243244696824111,0.7281205342217343
31,0.9107458786217733,0.7380713992011966,5e-05,0.9252028362504368,0.7338971051918324
32,0.910028380934238,0.7361304935928081,5e-05,0.9246776258727841,0.7277895574879211
33,0.9112856488634231,0.7344560524911805,5e-05,0.9202767284114752,0.740791713006598
34,0.9119294219332014,0.7375057020815943,5e-05,0.9282001587004981,0.7245777723271755
35,0.9109170253176283,0.7350969377853497,5e-05,0.9255922196119358,0.7249407802102048
36,0.9126798319310363,0.7348926177210457,5e-05,0.9332530355840377,0.7267686491322082
37,0.9112580011144777,0.7328625644459129,5e-05,0.9240890294011176,0.7266807991399242
38,0.911566064864687,0.733675387133472,5e-05,0.9235547621400071,0.730996977243172
39,0.9122743472979857,0.7337131009837302,5e-05,0.9318585173353462,0.7248048163330821
40,0.9147072579789675,0.7297536559387563,2.5e-05,0.9310616449458604,0.7211482705015682
41,0.9159342454830407,0.7282524635502807,2.5e-05,0.9292415220887376,0.7172168536795563
42,0.9160448316099088,0.727960249836977,2.5e-05,0.9301923321178428,0.7200973984194092
43,0.9166438457924369,0.7271253365536631,2.5e-05,0.9324018391827783,0.7184905211533784
44,0.9159658412531181,0.7276339430051088,2.5e-05,0.9303100510494704,0.7183147545518547
45,0.9162330938032404,0.725627833008942,2.5e-05,0.9342853529699917,0.7166678609277365
46,0.9171678159694621,0.7267854851243489,2.5e-05,0.9319219058473985,0.7180215966628967
47,0.9179169107981046,0.7261202536793593,2.5e-05,0.9318494600891826,0.717510236083373
48,0.9175561859487468,0.7262121206256571,2.5e-05,0.9341857412765766,0.7192357916377379
49,0.9178208048911054,0.7257388865691095,2.5e-05,0.9372011724156734,0.7167535667245335
50,0.9180432945639291,0.7241933860458198,2.5e-05,0.9354987689737858,0.7171607774363087
51,0.9183539914648922,0.7219170071810826,1.25e-05,0.9333345389511232,0.7169504602105332
52,0.9183539909727276,0.7235944787860444,1.25e-05,0.9341585747368679,0.7151630901661654
