epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
0,0.910251283644753,2.534666156475938,1e-04,0.9422368995309706,2.243628536478449
1,0.930946157964689,1.786666706439514,1e-04,0.946184708942491,1.380348531833109
2,0.9375226504796303,1.522632767587625,1e-04,0.9473718054298886,1.51473067406372
3,0.942617560201524,1.3603006720494681,1e-04,0.9484668840178815,1.449745942347752
4,0.9455991144792499,1.281678651777811,1e-04,0.9462307172778709,1.5225367617035797
5,0.9473433906721352,1.2355066313388827,1e-04,0.9484116736222591,1.406304680419564
6,0.9487067620355548,1.1853604724349238,1e-04,0.9512367918761051,1.3530446958738453
7,0.9499703116868673,1.1464379258638253,1e-04,0.9546784683159718,1.3231169570816206
8,0.9511156485604274,1.1243172266787478,1e-04,0.9540711156303997,1.2934968448797166
9,0.9508713453187171,1.1152049211250812,1e-04,0.9555342857507786,1.2401004840774164
10,0.9525630827255385,1.0759991828425783,1e-04,0.9539422806437806,1.2515511416000547
11,0.9535140282733089,1.0504452709565775,1e-04,0.9559023794332935,1.1430581386050622
12,0.9537845998964095,1.0356316731201538,1e-04,0.9562244625995836,1.1293645106588126
13,0.9537307481443775,1.0298525146346222,1e-04,0.9564177139737317,1.1413354142613399
14,0.954891848582123,1.0056183751129832,1e-04,0.9578808828347493,1.1094065813697573
15,0.9551650473164949,1.0030308628848623,1e-04,0.9562520714833299,1.2438929182326355
16,0.9552359751449214,0.9927865399069584,1e-04,0.9562060572811698,1.1291698328891508
17,0.9555774734960282,0.9862971255210292,1e-04,0.9582489810018188,1.0923419063222128
18,0.9557850001217018,0.9806410435443724,1e-04,0.9589575622475537,1.014750149163411
19,0.9564075830150144,0.9631958278884192,1e-04,0.9598317842635873,0.9729269436111588
20,0.9566781546994931,0.9549175847589867,1e-04,0.9560404167566002,1.4886096133242193
21,0.957120791808122,0.9447023852120247,1e-04,0.9609452630404006,0.9502611417679466
22,0.9574622898172654,0.9353766656299849,1e-04,0.9603471119236129,0.925974339269787
23,0.9579009860682771,0.9263608330709824,1e-04,0.96097287118696,0.9604726589484732
24,0.9583068446866473,0.919783963271858,1e-04,0.9616814566100882,0.9721445504828415
25,0.9580953781832129,0.9156223319092476,1e-04,0.9610004795792483,0.9368333648971846
26,0.9585603420440054,0.9069335188144382,1e-04,0.9616814580844623,0.9264566381239946
27,0.9590029781267443,0.8999838238803072,1e-04,0.9611201095261607,0.9328448070566914
