epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8201378994480227,0.42096186224935633,0.9581853087298268,0.14913735339212345
1,0.9563315919854424,0.14063762737946076,0.9647027649064288,0.10752431001745266
2,0.962158838185397,0.11595220790724411,0.9668977627595506,0.10065912710623914
3,0.9648949053928707,0.10652592706663365,0.9663726509789656,0.09996355712729395
4,0.9662413780887922,0.1013372987184222,0.9685119306626371,0.09726715888743502
5,0.9674348140982064,0.09746911257900523,0.9680864381718023,0.09249831877547385
6,0.9684118001975797,0.0943972227953826,0.9699808897481563,0.08966923373189167
7,0.9689432008248386,0.09231003368358043,0.9705971774283046,0.087252467845351
8,0.9695194155429349,0.09044185414712763,0.9716102516957743,0.08393636968623672
9,0.9700470132809696,0.08875939482399686,0.9716727289958729,0.08339156486015097
10,0.9703877539797263,0.08738870559203805,0.9707812195285906,0.08492945065882491
11,0.9708561645764293,0.08601796334806942,0.9721539365902611,0.0823123437971012
12,0.9711880279535597,0.08490462794081506,0.9715595990193954,0.08273295349752849
13,0.9714776145689415,0.08394480504123776,0.9731838996219202,0.07863816888876113
14,0.971863589751901,0.0826890467793088,0.9714650462146246,0.08382831548823892
15,0.9719794231608059,0.08212286200317921,0.9724038285675279,0.08015441890586161
16,0.9723916098701232,0.08091116831920138,0.9723109642604476,0.08098070316704246
17,0.972658790489941,0.08018653496648326,0.9724764358618616,0.07947785310931899
18,0.9729225895395784,0.07923474497387581,0.9718010506723724,0.08128091631493843
19,0.9744740987817446,0.07460636886429381,0.9746427273606028,0.07298536264477086
20,0.9748769834863417,0.07309291708904007,0.9747642973006764,0.0727929317035942
21,0.9752642266226538,0.07227210044352846,0.9749078156367372,0.07258350133850787
22,0.9753551193258979,0.07176056020526272,0.9747946889065037,0.0727248775537454
23,0.9755500091070478,0.07118523241105405,0.9746967585653111,0.07288626569031587
24,0.9756688038056547,0.07074068391300511,0.9749213221754862,0.07241485138253256
25,0.9758577734909274,0.07011768012025366,0.9748385889447222,0.07280031310988988
26,0.975957544351166,0.06986226178000145,0.9750023720484458,0.07247818490200071
27,0.9760907123937751,0.06963091609914872,0.9749145701685399,0.07260600144378897
28,0.97625770020214,0.06908241818433232,0.9748943095488556,0.07249711771212439
29,0.9762919427093232,0.06869749708778479,0.9750175651912429,0.07209575761802799
30,0.9764711906738354,0.06844716260604786,0.9749145692668055,0.07229610610296795
31,0.9765105075682654,0.06802479444128094,0.9748622281829096,0.07231912233284851
32,0.9765773021362044,0.0677890358224624,0.9750226338403849,0.07210017786940359
33,0.9766326836790099,0.0671859421597963,0.9749432739980642,0.0724990360393737
34,0.9767392176796089,0.06707762865575426,0.974939896732163,0.07236405677315687
35,0.9771526721165036,0.06617044364525514,0.9750648442086582,0.07218677618184356
36,0.9770529025431836,0.06597159479067406,0.9750445815149846,0.07211943628455254
37,0.9770761521250912,0.06597124293841647,0.9751121188977483,0.07201257218436286
38,0.9771509817378088,0.06578175596554171,0.9750496460161483,0.07201057980781063
39,0.9771729641565771,0.06582887319170616,0.9750563988346556,0.07211281630843201
40,0.977182686983636,0.06558992808515375,0.975108743886183,0.07195715530128775
41,0.9771890286920648,0.06579486117980471,0.9750952346422308,0.07206833055426061
42,0.9770698112068754,0.06576056971186489,0.9750766623398901,0.07212347043015953
43,0.9773078225778811,0.06547275476411663,0.9751256277810066,0.0720133388727768
44,0.9772283443898866,0.06558765659786084,0.975203296510607,0.07197654447919842
45,0.9772270761430264,0.0655438346844731,0.975108742263061,0.07203729848029393
46,0.9773484077869039,0.0653432267195912,0.9750614654999818,0.07205862330439051
47,0.9773517890635764,0.0654200594956902,0.9751205623781086,0.07200365701236631
48,0.9773991384966807,0.06531378968237815,0.9750952355439653,0.07204847036101454
49,0.9772972544034322,0.06531200415285474,0.9751188734295508,0.07201520480362081
50,0.977388991121993,0.06524877403298336,0.9751104307607515,0.0721370129368399
